2017-05-27 10:08:05.523 [Thread-0] INFO  appium - start appium
2017-05-27 10:55:00.050 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:55:00.051 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Stream still not complete, waiting
2017-05-27 10:55:00.053 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] [UIAUTO STDOUT] ontent-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"true\" bounds=\"[216,1767][432,1899]\" resource-id=\"\" instance=\"24\"><android.widget.ImageView index=\"0\" text=\"\" class=\"android.widget.ImageView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"true\" bounds=\"[258,1767][390,1899]\" resource-id=\"com.ymatou.shop:id\/iv_main_tab_icon\" instance=\"24\"\/><\/android.widget.RelativeLayout><\/android.widget.RelativeLayout><\/android.widget.LinearLayout><android.widget.LinearLayout NAF=\"true\" index=\"2\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"true\" enabled=\"true\" focusable=\"true\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[432,1752][648,1920]\" resource-id=\"\" instance=\"56\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[432,1752][648,1920]\" resource-id=\"\" instance=\"25\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[432,1767][648,1899]\" resource-id=\"\" instance=\"26\"><android.widget.ImageView index=\"0\" text=\"\" class=\"android.widget.ImageView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[474,1767][606,1899]\" resource-id=\"com.ymatou.shop:id\/iv_main_tab_icon\" instance=\"25\"\/><\/android.widget.RelativeLayout><\/android.widget.RelativeLayout><\/android.widget.LinearLayout><android.widget.LinearLayout NAF=\"true\" index=\"3\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"true\" enabled=\"true\" focusable=\"true\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[648,1752][864,1920]\" resource-id=\"\" instance=\"57\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[648,1752][864,1920]\" resource-id=\"\" instance=\"27\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[648,1767][864,1899]\" resource-id=\"\" instance=\"28\"><android.widget.ImageView index=\"0\" text=\"\" class=\"android.widget.ImageView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[690,1767][822,1899]\" resource-id=\"com.ymatou.shop:id\/iv_main_tab_icon\" instance=\"26\"\/><\/android.widget.RelativeLayout><\/android.widget.RelativeLayout><\/android.widget.LinearLayout><android.widget.LinearLayout NAF=\"true\" index=\"4\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"true\" enabled=\"true\" focusable=\"true\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[864,1752][1080,1920]\" resource-id=\"\" instance=\"58\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[864,1752][1080,1920]\" resource-id=\"\" instance=\"29\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[864,1767][1080,1899]\" resource-id=\"\" instance=\"30\"><android.widget.ImageView index=\"0\" text=\"\" class=\"android.widget.ImageView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[906,1767][1038,1899]\" resource-id=\"com.ymatou.shop:id\/iv_main_tab_icon\" instance=\"27\"\/><android.view.View index=\"1\" text=\"\" class=\"android.view.View\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[1032,1767][1050,1785]\" resource-id=\"com.ymatou.shop:id\/cv_main_tab_icon_msg_count\" instance=\"8\"\/><\/android.widget.RelativeLayout><\/android.widget.RelativeLayout><\/android.widget.LinearLayout><\/android.widget.TabWidget><\/android.widget.LinearLayout><\/android.widget.TabHost><\/android.widget.RelativeLayout><\/android.widget.FrameLayout><\/android.widget.LinearLayout><\/android.widget.FrameLayout><\/android.widget.LinearLayout><android.view.View index=\"1\" text=\"\" class=\"android.view.View\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,0][1080,60]\" resource-id=\"android:id\/statusBarBackground\" instance=\"9\"\/><\/android.widget.FrameLayout><\/hierarchy>"}[/APPIUM-UIAUTO]
2017-05-27 10:55:00.053 [Thread-0] INFO  appium - 
2017-05-27 10:55:00.053 [Thread-0] INFO  appium - 
2017-05-27 10:55:00.053 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:55:00.057 [Thread-0] INFO  appium - [debug] [MJSONWP] Responding to client with driver.getPageSource() result: "<?xml version=\"1.0\" encoding=\"UTF-8\"?><hierarchy rotation=\"0\"><android.widget.FrameLayout index=\"0\" text=\"\" class=\"android.widget.FrameLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,0][1080,1920]\" resource-id=\"\" instance=\"0\"><android.widget.LinearLayout index=\"0\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,0][1080,1920]\" resource-id=\"\" instance=\"0\"><android.widget.FrameLayout index=\"0\" text=\"\" class=\"android.widget.FrameLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\"...
2017-05-27 10:55:00.060 [Thread-0] INFO  appium - [HTTP] <-- GET /wd/hub/session/4cbff85c-e55b-464e-be13-1a81212c262d/source 200 225 ms - 76490 
2017-05-27 10:55:00.089 [Thread-0] INFO  appium - [HTTP] --> POST /wd/hub/session/4cbff85c-e55b-464e-be13-1a81212c262d/element {"using":"xpath","value":"//android.widget.LinearLayout[@bounds='[326,1599][634,1751]']"}
2017-05-27 10:55:00.090 [Thread-0] INFO  appium - [debug] [MJSONWP] Calling AppiumDriver.findElement() with args: ["xpath","//android.widget.LinearLayout[@bounds='[326,1599][634,1751]']","4cbff85c-e55b-464e-be13-1a81212c262d"]
2017-05-27 10:55:00.090 [Thread-0] INFO  appium - [debug] [BaseDriver] Valid locator strategies for this request: xpath, id, class name, accessibility id, -android uiautomator
2017-05-27 10:55:00.090 [Thread-0] INFO  appium - [debug] [BaseDriver] Valid locator strategies for this request: xpath, id, class name, accessibility id, -android uiautomator
2017-05-27 10:55:00.090 [Thread-0] INFO  appium - [debug] [BaseDriver] Waiting up to 0 ms for condition
2017-05-27 10:55:00.090 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Sending command to android: {"cmd":"action","action":"find","params":{"strategy":"xpath","selector":"//android.widget.LinearLayout[@bounds='[326,1599][634,1751]']","context":"","multiple":false}}
2017-05-27 10:55:00.097 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got data from client: {"cmd":"action","action":"find","params":{"strategy":"xpath","selector":"//android.widget.LinearLayout[@bounds='[326,1599][634,1751]']","context":"","multiple":false}}
2017-05-27 10:55:00.097 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got command of type ACTION
2017-05-27 10:55:00.097 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got command action: find
2017-05-27 10:55:00.097 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Finding '//android.widget.LinearLayout[@bounds='[326,1599][634,1751]']' using 'XPATH' with the contextId: '' multiple: false
2017-05-27 10:55:00.170 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Using: UiSelector[CLASS=android.widget.LinearLayout, INSTANCE=50]
2017-05-27 10:55:00.206 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:55:00.207 [Thread-0] INFO  appium - [debug] [MJSONWP] Responding to client with driver.findElement() result: {"ELEMENT":"4"}
2017-05-27 10:55:00.207 [Thread-0] INFO  appium - [HTTP] <-- POST /wd/hub/session/4cbff85c-e55b-464e-be13-1a81212c262d/element 200 119 ms - 87 
2017-05-27 10:55:00.207 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Returning result: {"status":0,"value":{"ELEMENT":"4"}}
2017-05-27 10:55:00.209 [Thread-0] INFO  appium - [HTTP] --> GET /wd/hub/session/4cbff85c-e55b-464e-be13-1a81212c262d/element/4/location {}
2017-05-27 10:55:00.210 [Thread-0] INFO  appium - [debug] [MJSONWP] Calling AppiumDriver.getLocation() with args: ["4","4cbff85c-e55b-464e-be13-1a81212c262d"]
2017-05-27 10:55:00.210 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Sending command to android: {"cmd":"action","action":"element:getLocation","params":{"elementId":"4"}}
2017-05-27 10:55:00.212 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got data from client: {"cmd":"action","action":"element:getLocation","params":{"elementId":"4"}}
2017-05-27 10:55:00.213 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got command of type ACTION
2017-05-27 10:55:00.213 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got command action: getLocation
2017-05-27 10:55:00.228 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Returning result: {"status":0,"value":{"x":326,"y":1599}}
2017-05-27 10:55:00.228 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:55:00.229 [Thread-0] INFO  appium - [debug] [MJSONWP] Responding to client with driver.getLocation() result: {"x":326,"y":1599}
2017-05-27 10:55:00.229 [Thread-0] INFO  appium - [HTTP] <-- GET /wd/hub/session/4cbff85c-e55b-464e-be13-1a81212c262d/element/4/location 200 20 ms - 90 
2017-05-27 10:55:00.233 [Thread-0] INFO  appium - [HTTP] --> GET /wd/hub/session/4cbff85c-e55b-464e-be13-1a81212c262d/element/4/size {}
2017-05-27 10:55:00.233 [Thread-0] INFO  appium - [debug] [MJSONWP] Calling AppiumDriver.getSize() with args: ["4","4cbff85c-e55b-464e-be13-1a81212c262d"]
2017-05-27 10:55:00.234 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Sending command to android: {"cmd":"action","action":"element:getSize","params":{"elementId":"4"}}
2017-05-27 10:55:00.236 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got data from client: {"cmd":"action","action":"element:getSize","params":{"elementId":"4"}}
2017-05-27 10:55:00.236 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got command of type ACTION
2017-05-27 10:55:00.236 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got command action: getSize
2017-05-27 10:55:00.270 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Returning result: {"status":0,"value":{"width":308,"height":152}}
2017-05-27 10:55:00.270 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:55:00.270 [Thread-0] INFO  appium - [debug] [MJSONWP] Responding to client with driver.getSize() result: {"width":308,"height":152}
2017-05-27 10:55:00.271 [Thread-0] INFO  appium - [HTTP] <-- GET /wd/hub/session/4cbff85c-e55b-464e-be13-1a81212c262d/element/4/size 200 38 ms - 98 
2017-05-27 10:55:00.274 [Thread-0] INFO  appium - [HTTP] --> GET /wd/hub/session/4cbff85c-e55b-464e-be13-1a81212c262d/element/4/name {}
2017-05-27 10:55:00.274 [Thread-0] INFO  appium - [debug] [MJSONWP] Calling AppiumDriver.getName() with args: ["4","4cbff85c-e55b-464e-be13-1a81212c262d"]
2017-05-27 10:55:00.274 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Sending command to android: {"cmd":"action","action":"element:getAttribute","params":{"attribute":"className","elementId":"4"}}
2017-05-27 10:55:00.277 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got data from client: {"cmd":"action","action":"element:getAttribute","params":{"attribute":"className","elementId":"4"}}
2017-05-27 10:55:00.278 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got command of type ACTION
2017-05-27 10:55:00.278 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got command action: getAttribute
2017-05-27 10:55:00.306 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Returning result: {"status":0,"value":"android.widget.LinearLayout"}
2017-05-27 10:55:00.307 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:55:00.310 [Thread-0] INFO  appium - [debug] [MJSONWP] Responding to client with driver.getName() result: "android.widget.LinearLayout"
2017-05-27 10:55:00.311 [Thread-0] INFO  appium - [HTTP] <-- GET /wd/hub/session/4cbff85c-e55b-464e-be13-1a81212c262d/element/4/name 200 36 ms - 101 
2017-05-27 10:55:00.315 [Thread-0] INFO  appium - [HTTP] --> GET /wd/hub/session/4cbff85c-e55b-464e-be13-1a81212c262d/element/4/location {}
2017-05-27 10:55:00.315 [Thread-0] INFO  appium - [debug] [MJSONWP] Calling AppiumDriver.getLocation() with args: ["4","4cbff85c-e55b-464e-be13-1a81212c262d"]
2017-05-27 10:55:00.316 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Sending command to android: {"cmd":"action","action":"element:getLocation","params":{"elementId":"4"}}
2017-05-27 10:55:00.319 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got data from client: {"cmd":"action","action":"element:getLocation","params":{"elementId":"4"}}
2017-05-27 10:55:00.319 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got command of type ACTION
2017-05-27 10:55:00.319 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got command action: getLocation
2017-05-27 10:55:00.344 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Returning result: {"status":0,"value":{"x":326,"y":1599}}
2017-05-27 10:55:00.345 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:55:00.345 [Thread-0] INFO  appium - [debug] [MJSONWP] Responding to client with driver.getLocation() result: {"x":326,"y":1599}
2017-05-27 10:55:00.346 [Thread-0] INFO  appium - [HTTP] <-- GET /wd/hub/session/4cbff85c-e55b-464e-be13-1a81212c262d/element/4/location 200 31 ms - 90 
2017-05-27 10:55:02.531 [Thread-0] INFO  appium - [HTTP] --> GET /wd/hub/session/4cbff85c-e55b-464e-be13-1a81212c262d/element/4/name {}
2017-05-27 10:55:02.531 [Thread-0] INFO  appium - [debug] [MJSONWP] Calling AppiumDriver.getName() with args: ["4","4cbff85c-e55b-464e-be13-1a81212c262d"]
2017-05-27 10:55:02.531 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Sending command to android: {"cmd":"action","action":"element:getAttribute","params":{"attribute":"className","elementId":"4"}}
2017-05-27 10:55:02.536 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got data from client: {"cmd":"action","action":"element:getAttribute","params":{"attribute":"className","elementId":"4"}}
2017-05-27 10:55:02.537 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got command of type ACTION
2017-05-27 10:55:02.537 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got command action: getAttribute
2017-05-27 10:55:02.559 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Returning result: {"status":0,"value":"android.widget.LinearLayout"}
2017-05-27 10:55:02.560 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:55:02.561 [Thread-0] INFO  appium - [debug] [MJSONWP] Responding to client with driver.getName() result: "android.widget.LinearLayout"
2017-05-27 10:55:02.562 [Thread-0] INFO  appium - [HTTP] <-- GET /wd/hub/session/4cbff85c-e55b-464e-be13-1a81212c262d/element/4/name 200 34 ms - 101 
2017-05-27 10:55:02.571 [Thread-0] INFO  appium - [HTTP] --> POST /wd/hub/session/4cbff85c-e55b-464e-be13-1a81212c262d/element/4/click {"id":"4"}
2017-05-27 10:55:02.571 [Thread-0] INFO  appium - [debug] [MJSONWP] Calling AppiumDriver.click() with args: ["4","4cbff85c-e55b-464e-be13-1a81212c262d"]
2017-05-27 10:55:02.571 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Sending command to android: {"cmd":"action","action":"element:click","params":{"elementId":"4"}}
2017-05-27 10:55:02.574 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got data from client: {"cmd":"action","action":"element:click","params":{"elementId":"4"}}
2017-05-27 10:55:02.574 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got command of type ACTION
2017-05-27 10:55:02.574 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got command action: click
2017-05-27 10:55:03.038 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:55:03.039 [Thread-0] INFO  appium - [debug] [MJSONWP] Responding to client with driver.click() result: true
2017-05-27 10:55:03.044 [Thread-0] INFO  appium - [HTTP] <-- POST /wd/hub/session/4cbff85c-e55b-464e-be13-1a81212c262d/element/4/click 200 472 ms - 76 
2017-05-27 10:55:03.044 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Returning result: {"status":0,"value":true}
2017-05-27 10:55:03.097 [Thread-0] INFO  appium - [HTTP] --> GET /wd/hub/session/4cbff85c-e55b-464e-be13-1a81212c262d/appium/device/current_activity {}
2017-05-27 10:55:03.097 [Thread-0] INFO  appium - [debug] [MJSONWP] Calling AppiumDriver.getCurrentActivity() with args: ["4cbff85c-e55b-464e-be13-1a81212c262d"]
2017-05-27 10:55:03.097 [Thread-0] INFO  appium - [debug] [ADB] Getting focused package and activity
2017-05-27 10:55:03.097 [Thread-0] INFO  appium - [debug] [ADB] Getting connected devices...
2017-05-27 10:55:03.319 [Thread-0] INFO  appium - [debug] [ADB] 1 device(s) connected
2017-05-27 10:55:03.320 [Thread-0] INFO  appium - [debug] [ADB] Running 'E:\Appium\sdk\platform-tools\adb.exe' with args: ["-P",5037,"-s","INMN8TDIK7QKH6EI","shell","dumpsys","window","windows"]
2017-05-27 10:55:03.605 [Thread-0] INFO  appium - [debug] [MJSONWP] Responding to client with driver.getCurrentActivity() result: ".reconstract.live.ui.LiveDetailActivity"
2017-05-27 10:55:03.605 [Thread-0] INFO  appium - [HTTP] <-- GET /wd/hub/session/4cbff85c-e55b-464e-be13-1a81212c262d/appium/device/current_activity 200 558 ms - 113 
2017-05-27 10:55:03.618 [Thread-0] INFO  appium - [HTTP] --> GET /wd/hub/session/4cbff85c-e55b-464e-be13-1a81212c262d/source {}
2017-05-27 10:55:03.618 [Thread-0] INFO  appium - [debug] [MJSONWP] Calling AppiumDriver.getPageSource() with args: ["4cbff85c-e55b-464e-be13-1a81212c262d"]
2017-05-27 10:55:03.618 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Sending command to android: {"cmd":"action","action":"source","params":{}}
2017-05-27 10:55:03.624 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got data from client: {"cmd":"action","action":"source","params":{}}
2017-05-27 10:55:03.625 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got command of type ACTION
2017-05-27 10:55:03.625 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got command action: source
2017-05-27 10:55:03.946 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] [UIAUTO STDOUT] [APPIUM-UIAUTO] [debug] Returning result: {"status":0,"value":"<?xml version=\"1.0\" encoding=\"UTF-8\"?><hierarchy rotation=\"0\"><android.widget.FrameLayout index=\"0\" text=\"\" class=\"android.widget.FrameLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,0][1080,1920]\" resource-id=\"\" instance=\"0\"><android.widget.LinearLayout index=\"0\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,0][1080,1920]\" resource-id=\"\" instance=\"0\"><android.widget.FrameLayout index=\"0\" text=\"\" class=\"android.widget.FrameLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,60][1080,1920]\" resource-id=\"\" instance=\"1\"><android.widget.LinearLayout index=\"0\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,60][1080,1920]\" resource-id=\"com.ymatou.shop:id\/action_bar_root\" instance=\"1\"><android.widget.FrameLayout index=\"0\" text=\"\" class=\"android.widget.FrameLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,60][1080,1920]\" resource-id=\"android:id\/content\" instance=\"2\"><android.support.v4.widget.DrawerLayout index=\"0\" text=\"\" class=\"android.support.v4.widget.DrawerLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,60][1080,1920]\" resource-id=\"com.ymatou.shop:id\/live_detail_drawer_layout\" instance=\"0\"><android.widget.LinearLayout index=\"0\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,60][1080,1920]\" resource-id=\"\" instance=\"2\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.R
2017-05-27 10:55:03.947 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] [UIAUTO STDOUT] elativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,60][1080,228]\" resource-id=\"com.ymatou.shop:id\/rl_product_list_titlebar\" instance=\"0\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,60][1080,228]\" resource-id=\"com.ymatou.shop:id\/rl_productlist_titlebar\" instance=\"1\"><android.widget.ImageView NAF=\"true\" index=\"0\" text=\"\" class=\"android.widget.ImageView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"true\" enabled=\"true\" focus
2017-05-27 10:55:03.948 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:55:03.948 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Stream still not complete, waiting
